Warehouse,Cluster,Cost
249,5,0.1411736551608951
250,5,0.13762696919605247
251,5,0.13954230129899883
252,5,0.13379115143784834
253,5,0.1347615631720938
254,5,0.13642587516089513
255,5,0.12484996981436836
256,5,0.12113699516089513
257,5,0.1183102024814465
258,5,0.11508023857100481
259,5,0.11285612430190003
260,5,0.15688911639739844
261,5,0.14237474919605245
262,5,0.13970445143784832
263,5,0.14157271143784836
264,5,0.14732386129899885
265,5,0.12919087639739843
266,5,0.12483731639739842
267,5,0.18191351639739842
268,5,0.3175969691960524
269,5,0.1476677963973984
270,5,0.1424527498143684
271,5,0.1406737875274067
272,5,0.46107945143784845
273,5,0.44637922981436834
274,5,0.43603436919605243
275,5,0.4302378363973984
276,5,0.42320594981436843
277,5,0.41318372317209384
278,5,0.3986100498143684
279,5,0.37963966752740663
280,5,0.3693070551608951
281,5,0.44201212752740665
282,5,0.46005105143784836
283,5,0.45177243143784834
284,5,0.47181947639739835
285,5,0.5531212514378484
286,5,0.5806586631720937
287,5,0.5759126151608952
288,5,0.06778347016685998
289,5,0.06367141143784835
290,5,0.05677629516089512
291,5,0.05355881143784835
292,5,0.05929917016685999
293,5,0.07125318981436839
294,5,0.07381474919605246
295,5,0.07869563864411683
296,5,0.09223614752740666
297,5,0.10200234981436838
298,5,0.04501633639739843
299,5,0.050571615160895124
300,5,0.06345448981436838
301,5,0.08344742919605244
302,5,0.09087259143784839
303,5,0.10627661516089514
304,5,0.06861362981436839
305,5,0.07266843364239485
306,5,0.08071914317209382
307,5,0.07051368371417524
308,5,0.07250889639739841
309,5,0.06707872919605244
310,5,0.06013400317209382
311,5,0.0744931364942413
312,5,0.08601978192935472
313,5,0.09699043574129124
314,5,0.06673699159469802
315,5,0.057565699390867836
316,5,0.10211159516089513
317,5,0.10433787639739842
318,5,0.10330858752740667
319,5,0.10096805143784833
320,5,0.10881605645506333
321,5,0.11163951639739841
322,5,0.10930398981436838
323,5,0.10882406981436839
324,5,0.1145552351608951
325,5,0.1101826163973984
326,5,0.11287279864411681
327,5,0.11832411639739841
328,5,0.11872355016686
329,5,0.12218253516089511
330,5,0.12763024752740668
331,5,0.1315219163973984
332,5,0.14443509143784836
333,5,0.14071216919605242
334,5,0.13388274981436835
335,5,0.24482407143784837
336,5,0.2321977898143683
337,5,0.2211975075274067
338,5,0.1445656431720938
339,5,0.18090417516089516
340,5,0.18481693143784833
341,5,0.17862455516089515
342,5,0.19423717639739843
343,5,0.3214836475274066
344,5,0.2681296351608951
345,5,0.2401791314378484
346,5,0.23850530981436832
347,5,0.20301285639739836
348,5,0.18942275516089513
349,5,0.2233256751608951
350,5,0.20150645516089516
351,5,0.1702231475274067
352,5,0.2145499951608951
353,5,0.2358143298143684
354,5,0.29769613516089516
355,5,0.35021438919605247
356,5,0.33692767639739846
357,5,0.3373834837141753
358,5,0.32441739516089513
359,5,0.32296178919605245
360,5,0.3566035075274067
361,5,0.34541719016685996
362,5,0.3430861501668599
363,5,0.34175666981436836
364,5,0.28763825016686
365,5,0.3130848012989988
366,5,0.3155058891960525
367,5,0.29587737639739836
368,5,0.29043006919605246
369,5,0.35113692317209383
370,5,0.34190503143784834
371,5,0.3123336951608951
372,5,0.32268433639739846
373,5,0.32364738919605246
374,5,0.29975623016686004
375,5,0.29366952919605244
376,5,0.31435621516089507
377,5,0.3193934563973984
378,5,0.31147397864411686
379,5,0.3516509363973984
380,5,0.33437702919605244
381,5,0.30366569143784833
382,5,0.27266981639739846
383,5,0.09762427364239486
384,5,0.09133537143784837
385,5,0.09471195143784834
386,5,0.09887021639739842
387,5,0.10425137864411682
388,5,0.11386771639739844
389,5,0.11133420919605243
390,5,0.11770726317209385
391,5,0.1323122751608951
392,5,0.1221977563973984
393,5,0.13385971143784833
394,5,0.13328653864411683
395,5,0.11835839639739841
396,5,0.11135830371417524
397,5,0.15132182919605244
398,5,0.14214871639739846
399,5,0.18681106981436837
400,5,0.15416706919605241
401,5,0.1896771386441168
402,5,0.20868940919605244
403,5,0.21586672129899886
404,5,0.23613998981436832
405,5,0.24543957016685997
406,5,0.24382319639739844
407,5,0.2517753586441168
408,5,0.2585627986441169
409,5,0.2460203291960525
410,5,0.24679363016685998
411,5,0.2903443691960524
412,5,0.23861183864411684
413,5,0.2551015031720938
414,5,0.2905500491960525
415,5,0.27296641016685996
416,5,0.2650416275274066
417,5,0.3164987151608951
418,5,0.3220226314378483
419,5,0.3293537151608951
420,5,0.3340206314378483
421,5,0.3296776431720938
422,5,0.40277875864411683
423,5,0.43090540752740664
424,5,0.21150980981436834
425,5,0.22301443864411682
426,5,0.05014188249985076
427,5,0.04048981430108266
428,5,0.05482484379431285
429,5,0.05288203430108267
430,5,0.07192715151798597
431,5,0.05993829268761301
432,5,0.06222259153894334
433,5,0.077068988834873
434,5,0.08327312694348397
435,5,0.06142033151798597
436,5,0.08077450474701918
437,5,0.07829093105332373
438,5,0.061116325309314073
439,5,0.08274074877021922
440,5,0.0994634903936992
1,6,0.3832958153295383
2,6,0.3831929753295383
3,6,0.3942976717033231
4,6,0.38345007532953834
5,6,0.3816483517033231
6,6,0.38261021532953826
7,6,0.37909449170332304
8,6,0.37726253532953824
9,6,0.37952501532953836
10,6,0.3789230917033231
11,6,0.3801573297793221
12,6,0.3812542897793221
13,6,0.4067071897793221
14,6,0.3655369097793221
15,6,0.374415429779322
16,6,0.3453974097793221
17,6,0.33898891532953834
18,6,0.3265261117033231
19,6,0.3134654317033231
20,6,0.2919894805459653
21,6,0.2836609953295383
22,6,0.39892547170332304
23,6,0.3718462953295383
24,6,0.38211315532953827
25,6,0.3650931353295383
26,6,0.331462431703323
27,6,0.3257568353295383
28,6,0.35324939532953836
29,6,0.3391945953295383
30,6,0.35064411532953826
31,6,0.32049283170332304
32,6,0.3010409553295383
33,6,0.2989651497793221
34,6,0.36157756977932204
35,6,0.37494676977932206
36,6,0.3591455553295383
37,6,0.3629677753295383
38,6,0.36840115532953827
39,6,0.3853507497793221
40,6,0.3798506753295383
41,6,0.3623359335238236
42,6,0.3914201753295383
43,6,0.4040503317033231
44,6,0.39083741532953825
45,6,0.5078160497793222
46,6,0.5041307917033231
47,6,0.47943407532953825
48,6,0.4596030953295383
49,6,0.5267747553295384
50,6,0.5176391353295384
51,6,0.5073379953295383
52,6,0.5280797335238235
53,6,0.5146034897793221
54,6,0.47144496977932204
55,6,0.4984917317033231
56,6,0.514071991703323
57,6,0.533954549779322
58,6,0.5281802353295383
59,6,0.41227800054596536
60,6,0.4113734735238236
61,6,0.4110968953295383
62,6,0.40677761532953827
63,6,0.41088934977932207
64,6,0.41318797532953827
65,6,0.4150390953295383
66,6,0.41447347532953827
67,6,0.413923129779322
68,6,0.4207619897793221
69,6,0.4176272353295383
70,6,0.40727280977932206
71,6,0.4210532117033231
72,6,0.4168902153295383
73,6,0.43790385532953835
74,6,0.42926327170332307
75,6,0.4281148917033231
76,6,0.4285111353295383
77,6,0.430360389779322
78,6,0.4260943953295383
79,6,0.43665263532953824
80,6,0.4328132753295382
81,6,0.43846760977932203
82,6,0.43147635532953826
83,6,0.4277897005459654
84,6,0.4304993753295383
85,6,0.4126589735238235
86,6,0.4066386297793221
87,6,0.400039729779322
88,6,0.3971429117033231
89,6,0.4572019405459653
90,6,0.4438685753295383
91,6,0.4417089353295384
92,6,0.4470376097793221
93,6,0.44335437532953825
94,6,0.45033035532953836
95,6,0.4412461553295383
96,6,0.4496790353295383
97,6,0.46848161532953836
98,6,0.4628425553295383
99,6,0.4555219097793221
100,6,0.4730047097793221
101,6,0.4679312697793221
102,6,0.4639890697793221
103,6,0.45303847532953834
104,6,0.445495009779322
105,6,0.4277398353295383
106,6,0.42755129532953823
107,6,0.40778887532953834
108,6,0.4093810297793221
109,6,0.4115578097793221
110,6,0.4139764153295383
111,6,0.419047989779322
112,6,0.4276884153295383
113,6,0.41509051532953833
114,6,0.4107693697793221
115,6,0.41188533532953836
116,6,0.4083202153295383
117,6,0.4049264953295383
118,6,0.40197639170332317
119,6,0.39793337532953826
120,6,0.35468728977932207
121,6,0.3865695553295383
122,6,0.3861581953295383
123,6,0.39407687532953833
124,6,0.3835357753295383
125,6,0.3796278553295384
126,6,0.3732673605459653
127,6,0.3774853553295383
128,6,0.34567351532953833
129,6,0.33333271532953823
130,6,0.31778518054596533
131,6,0.3108964553295383
132,6,0.27843142977932206
133,6,0.30498315532953835
134,6,0.3775196353295383
135,6,0.37693687532953823
136,6,0.37733109532953835
137,6,0.3786508753295383
138,6,0.3776053353295383
139,6,0.3644589553295383
140,6,0.3643584535238236
141,6,0.36104809532953835
142,6,0.3620403497793221
143,6,0.358920869779322
144,6,0.3657615953295383
145,6,0.38213029532953824
146,6,0.3710578553295383
147,6,0.36699380977932206
148,6,0.3824730953295383
149,6,0.384973669779322
150,6,0.38516407532953834
151,6,0.3886759097793221
152,6,0.3789593953295383
153,6,0.37537713532953826
154,6,0.3793878953295383
155,6,0.37762060977932205
156,6,0.3812200097793221
157,6,0.3829511497793221
158,6,0.37931746977932207
159,6,0.3729432553295383
160,6,0.3708677605459653
161,6,0.3765406317033231
162,6,0.35203058977932206
163,6,0.36181939532953833
164,6,0.3638419153295384
165,6,0.36351438977932204
166,6,0.37198341532953827
167,6,0.4143171917033231
168,6,0.3760094497793221
169,6,0.413031849779322
170,6,0.41454203532953826
171,6,0.42466990977932206
172,6,0.3907026335238236
173,6,0.3869980553295383
174,6,0.38154551170332307
175,6,0.3904260553295383
176,6,0.3911459353295383
177,6,0.3855068753295383
178,6,0.3844441953295383
179,6,0.3734745953295383
180,6,0.3560774953295383
181,6,0.3454164153295384
182,6,0.3390060553295383
183,6,0.34003445532953824
184,6,0.13922506069751966
185,6,0.14276026251802018
186,6,0.08103896444202123
187,6,0.08909492251802019
188,6,0.11346800251802018
189,6,0.09344412069751967
190,6,0.11516470444202119
191,6,0.14157744444202122
192,6,0.1881641225180202
193,6,0.2033258153295383
194,6,0.20580924977932208
195,6,0.2020574553295383
196,6,0.19879898977932206
197,6,0.19905608977932202
198,6,0.18279209532953833
199,6,0.18700666977932207
200,6,0.19463381170332314
201,6,0.2016803753295383
202,6,0.2050377917033231
203,6,0.2157523153295383
204,6,0.2331151353295383
205,6,0.22836548977932208
206,6,0.17466586977932205
207,6,0.1842641117033231
208,6,0.19456572054596533
209,6,0.20135284977932205
210,6,0.21042022054596532
211,6,0.2239608205459653
212,6,0.22946244977932206
213,6,0.18438424977932205
214,6,0.1946339697793221
215,6,0.19194485532953828
216,6,0.22956528977932206
217,6,0.2396096405459653
218,6,0.2182189205459653
219,6,0.2943373497793221
220,6,0.25753963532953833
221,6,0.26826927532953837
222,6,0.27675170977932206
223,6,0.2831104917033231
224,6,0.24917531532953827
225,6,0.07230765532953831
226,6,0.06534881532953832
227,6,0.056519849779322076
228,6,0.06613523170332311
229,6,0.07367730054596533
230,6,0.08094434977932206
231,6,0.08586539532953831
232,6,0.031552432533914904
233,6,0.029251975329538316
234,6,0.05581897532953831
235,6,0.008531097781761726
236,6,0.0775182153295383
237,6,0.08684237532953831
238,6,0.1198864297793221
239,6,0.030139861605736885
240,6,0.019853859204154806
241,6,0.17937968054596534
242,6,0.408575449779322
243,6,0.4164617153295383
244,6,0.40310965532953835
245,6,0.40682701170332314
246,6,0.4202992097793221
247,6,0.43524513170332313
248,6,0.4274998753295383
249,6,0.4237976353295383
250,6,0.41803859532953835
251,6,0.41327180977932204
252,6,0.4021820717033231
253,6,0.4024240553295383
254,6,0.3964936153295383
255,6,0.3849241153295384
256,6,0.38120473532953836
257,6,0.4097085553295383
258,6,0.41308513532953833
259,6,0.43260557170332314
260,6,0.4395150153295383
261,6,0.4023726353295383
262,6,0.3997826297793221
263,6,0.401650889779322
264,6,0.4073946553295382
265,6,0.3892605353295383
266,6,0.38490697532953827
267,6,0.4645394153295383
268,6,0.41299943532953837
269,6,0.40773745532953826
270,6,0.40252534054596534
271,6,0.4007443353295383
272,6,0.344814649779322
273,6,0.3301088405459653
274,6,0.3197731097793221
275,6,0.3139645153295383
276,6,0.3069355605459654
277,6,0.2969102153295383
278,6,0.2823412153295383
279,6,0.2633672353295383
280,6,0.2530469317033231
281,6,0.32573969532953834
282,6,0.34378624977932204
283,6,0.33550762977932214
284,6,0.3555461553295383
285,6,0.4368567605459653
286,6,0.46438515532953833
287,6,0.45965249170332306
288,6,0.38269404977932203
289,6,0.3864152953295382
290,6,0.3911781917033231
291,6,0.37971153170332306
292,6,0.3865846717033231
293,6,0.3758378917033231
294,6,0.3753428553295383
295,6,0.3840484205459654
296,6,0.39585756977932207
297,6,0.4042066153295383
298,6,0.38996172054596534
299,6,0.3911459353295383
300,6,0.3666014553295383
301,6,0.3650245753295383
302,6,0.3751200353295384
303,6,0.39201820977932206
304,6,0.40103384977932205
305,6,0.4046693953295383
306,6,0.39870312054596535
307,6,0.39606511532953836
308,6,0.3948481753295383
309,6,0.4239518953295383
310,6,0.4416060953295384
311,6,0.41191961532953825
312,6,0.4049074897793221
313,6,0.40466737170332306
314,6,0.4207809953295383
315,6,0.4446227353295383
316,6,0.3655559153295383
317,6,0.3674054805459652
318,6,0.36411615532953834
319,6,0.3670793517033231
320,6,0.3688961917033231
321,6,0.3666700153295383
322,6,0.358543789779322
323,6,0.3584752297793221
324,6,0.37462297532953825
325,6,0.37025227532953836
326,6,0.3729432553295383
327,6,0.3783937753295384
328,6,0.36915329170332317
329,6,0.37068077532953836
330,6,0.3761312953295382
331,6,0.3800220753295383
332,6,0.39294376977932205
333,6,0.38922423170332315
334,6,0.3823873953295383
335,6,0.39992006054596535
336,6,0.38728943532953825
337,6,0.3762855553295383
338,6,0.37858231532953823
339,6,0.33600453170332306
340,6,0.3399129205459653
341,6,0.336296069779322
342,6,0.34932433532953827
343,6,0.41688819170332314
344,6,0.36353152977932207
345,6,0.3355780553295383
346,6,0.3312073553295383
347,6,0.32822312977932205
348,6,0.3031130297793221
349,6,0.2722971753295383
350,6,0.2750567153295383
351,6,0.26206459532953835
352,6,0.2589793953295383
353,6,0.23657741532953835
354,6,0.39309802977932207
355,6,0.44561685532953826
356,6,0.43233148977932206
357,6,0.4327789953295382
358,6,0.4198211553295383
359,6,0.4183642553295383
360,6,0.4520080517033231
361,6,0.44081765532953837
362,6,0.4384866153295383
363,6,0.43716481170332316
364,6,0.33660645532953826
365,6,0.2980908517033231
366,6,0.30050961532953835
367,6,0.28088244977932203
368,6,0.2754337953295383
369,6,0.33614180977932206
370,6,0.32690521532953826
371,6,0.297336849779322
372,6,0.3076894097793221
373,6,0.3086511153295383
374,6,0.2847579553295383
375,6,0.27867325532953835
376,6,0.2993593697793221
377,6,0.304398529779322
378,6,0.29647969170332306
379,6,0.336656009779322
380,6,0.3833472353295383
381,6,0.35264747170332306
382,6,0.25767488977932207
383,6,0.3338620317033231
384,6,0.346340109779322
385,6,0.35624734054596524
386,6,0.36315444977932204
387,6,0.35669266977932207
388,6,0.3305198897793221
389,6,0.35026703532953835
390,6,0.3139645153295383
391,6,0.30126175170332314
392,6,0.3348904317033231
393,6,0.3425883153295383
394,6,0.3477817353295383
395,6,0.33974307532953835
396,6,0.35029929170332313
397,6,0.2970457805459653
398,6,0.29425164977932206
399,6,0.2951432405459653
400,6,0.27594612977932204
401,6,0.24007397532953828
402,6,0.2397654553295383
403,6,0.24877922977932207
404,6,0.25418019532953834
405,6,0.24327728977932206
406,6,0.2504779553295383
407,6,0.2584309153295383
408,6,0.2600763553295383
409,6,0.2209971553295383
410,6,0.18440138977932208
411,6,0.1648807953295383
412,6,0.19425875532953832
413,6,0.17514765532953827
414,6,0.14765322977932208
415,6,0.2680807353295383
416,6,0.25004743170332305
417,6,0.2432258697793221
418,6,0.10204400054596534
419,6,0.09625223532953829
420,6,0.08980572977932208
421,6,0.10991094977932206
422,6,0.07717541532953832
423,6,0.044719177727793595
424,6,0.22072291532953833
425,6,0.23064697532953832
426,6,0.4752176353295383
427,6,0.46518886977932206
428,6,0.47951977532953827
429,6,0.47758108977932207
430,6,0.49662362977932206
431,6,0.4850559953295383
432,6,0.4875927153295383
433,6,0.502194129779322
434,6,0.5086559097793221
435,6,0.4861171205459653
436,6,0.5074065553295384
437,6,0.5029844353295383
438,6,0.4852616753295383
439,6,0.5068923553295382
440,6,0.5236194405459653
1,7,0.20183794210534317
2,7,0.203411841111311
3,7,0.19690552128679012
4,7,0.19970960111131097
5,7,0.201337901111311
6,7,0.20419002128679017
7,7,0.20533840128679018
8,7,0.21274288128679014
9,7,0.21058324128679012
10,7,0.212478901111311
11,7,0.20622280111131097
12,7,0.20406665321468412
13,7,0.15605402111131092
14,7,0.188842841111311
15,7,0.20739181321468414
16,7,0.21181342210534318
17,7,0.19722448034457726
18,7,0.16060199760251986
19,7,0.1849605106009332
20,7,0.2071028176025199
21,7,0.2561917776025198
22,7,0.18043326005961366
23,7,0.24208656128679015
24,7,0.2614478811113109
25,7,0.27965354210534316
26,7,0.2796917212867901
27,7,0.28692141321468406
28,7,0.22682526034457728
29,7,0.24432502111131094
30,7,0.26026540034457724
31,7,0.2645563800596137
32,7,0.28539862005961364
33,7,0.30733515321468413
34,7,0.09046433807452565
35,7,0.08914634128679014
36,7,0.09142206210534319
37,7,0.09524130111131096
38,7,0.10067486034457727
39,7,0.08861450111458714
40,7,0.11212438034457727
41,7,0.11686100005961367
42,7,0.14077202128679014
43,7,0.15339732111131096
44,7,0.12344958178746783
45,7,0.16716963790418557
46,7,0.16347628185142835
47,7,0.1387920451937337
48,7,0.11896169807966475
49,7,0.18613272519373372
50,7,0.20610145807966476
51,7,0.19609370185142835
52,7,0.22168372185142837
53,7,0.20294413077429246
54,7,0.13080049801666782
55,7,0.15783722185142832
56,7,0.17341748185142836
57,7,0.18980332185142837
58,7,0.1875382051937337
59,7,0.06692965620491768
60,7,0.06341641563811677
61,7,0.06313892156430202
62,7,0.058819641564302014
63,7,0.06292174940326377
64,7,0.06523239398983313
65,7,0.06708130079756836
66,7,0.06912596863044879
67,7,0.0692650545259493
68,7,0.06707706957488858
69,7,0.0639509476124769
70,7,0.058950131419871654
71,7,0.06736519550107385
72,7,0.0632139276124769
73,7,0.08423095550107386
74,7,0.07557525550107386
75,7,0.07442687550107385
76,7,0.07483535872181787
77,7,0.07667325638262382
78,7,0.07241200711179918
79,7,0.08296630322755334
80,7,0.07913749872181787
81,7,0.08478047638262382
82,7,0.07779002322755334
83,7,0.07410492322755333
84,7,0.07682575427389739
85,7,0.05898373550107386
86,7,0.05295045550107385
87,7,0.05377059185913701
88,7,0.04913348485018424
89,7,0.10351716322755333
90,7,0.09019279872181787
91,7,0.0880326476124769
92,7,0.09335268957488861
93,7,0.08968147550107385
94,7,0.09665406761247688
95,7,0.08757325550107387
96,7,0.09599664711179919
97,7,0.1148053276124769
98,7,0.10916016711179917
99,7,0.10183373550107386
100,7,0.11931978957488859
101,7,0.11424634957488859
102,7,0.11030460322755332
103,7,0.09936557550107387
104,7,0.09180683550107387
105,7,0.04775703550107386
106,7,0.042361189574888596
107,7,0.03581416322755333
108,7,0.0355156876124769
109,7,0.05040030322755332
110,7,0.05102738761247689
111,7,0.05455873872181787
112,7,0.053161783340035594
113,7,0.02990040957488859
114,7,0.025577875501073863
115,7,0.02669568322755333
116,7,0.022844358218806142
117,7,0.020853792627262547
118,7,0.01946232559674694
119,7,0.01032691057632969
120,7,0.013472760860158414
121,7,0.009980413621830077
122,7,0.015228505016413029
123,7,0.013155487828255251
124,7,0.01580413370883092
125,7,0.017756768553447808
126,7,0.02471157150166914
127,7,0.01703552944889477
128,7,0.01775061545908305
129,7,0.0304550264837572
130,7,0.04551378306305902
131,7,0.0545019295938819
132,7,0.08504418813944974
133,7,0.06684150813944971
134,7,0.05199215077429246
135,7,0.05304326185142834
136,7,0.05353475077429247
137,7,0.05188931077429245
138,7,0.05336892185142834
139,7,0.0576964579041856
140,7,0.055420150774292465
141,7,0.05732918846190742
142,7,0.0585594212318659
143,7,0.05842880928774087
144,7,0.05471194235210607
145,7,0.04871703801666784
146,7,0.05035672159541506
147,7,0.05654776085564028
148,7,0.05024387077429245
149,7,0.04987035807966476
150,7,0.047364350774292456
151,7,0.04536454185142835
152,7,0.05264904185142836
153,7,0.060224921851428345
154,7,0.058613761851428345
155,7,0.062176878079664766
156,7,0.06044217077429247
157,7,0.059498098016667854
158,7,0.06468132185142836
159,7,0.058865290774292464
160,7,0.06121347077429246
161,7,0.062453121851428366
162,7,0.06315942229356304
163,7,0.05571977253169652
164,7,0.055314979622425375
165,7,0.0423433033537827
166,7,0.04842309061527985
167,7,0.03266380185142835
168,7,0.04114896614224198
169,7,0.031389870774292464
170,7,0.03290376185142835
171,7,0.04302655801666785
172,7,0.051414961851428354
173,7,0.05644855077429247
174,7,0.056465690774292476
175,7,0.06289876185142836
176,7,0.06659405801666783
177,7,0.06474431077429246
178,7,0.06881206185142837
179,7,0.06935497077429245
180,7,0.06125395499427203
181,7,0.06511279809257677
182,7,0.05637304416854566
183,7,0.07055886366786793
184,7,0.5122730275347905
185,7,0.5158073021814876
186,7,0.4540831811874554
187,7,0.462141100533204
188,7,0.48652386698377115
189,7,0.4664920875347906
190,7,0.48820910042072174
191,7,0.5146216611874554
192,7,0.5612177737915063
193,7,0.2458908168357862
194,7,0.24297611637534344
195,7,0.24785024544148163
196,7,0.2703295526035798
197,7,0.2598996654414816
198,7,0.26501887760251985
199,7,0.2630991976025199
200,7,0.2566375968357862
201,7,0.2619569765508226
202,7,0.26530953637534344
203,7,0.2812325963753434
204,7,0.24812362379319788
205,7,0.22054075683578617
206,7,0.27569637637534344
207,7,0.2669042776025199
208,7,0.27090268379319793
209,7,0.2776855168357862
210,7,0.2867571837931979
211,7,0.3002986454414816
212,7,0.30579511683578614
213,7,0.3639908854414816
214,7,0.37424111655082254
215,7,0.31835873683578614
216,7,0.3059003506009332
217,7,0.3159474654414816
218,7,0.3446341776025199
219,7,0.37067001683578615
220,7,0.33388739760251984
221,7,0.27062383683578617
222,7,0.27910307705150034
223,7,0.2783899442563388
224,7,0.2508783776025199
225,7,0.31243840042072174
226,7,0.3199800004207218
227,7,0.3273350005332039
228,7,0.34029090042072174
229,7,0.34783530218148767
230,7,0.3551026621814876
231,7,0.36003482630761424
232,7,0.37179616053320397
233,7,0.35434506753479067
234,7,0.33537452218148767
235,7,0.38195806118745546
236,7,0.3202014663076142
237,7,0.31737472042072173
238,7,0.35040681329082857
239,7,0.4025946211874554
240,7,0.3826123621814877
241,7,0.2765088365508226
242,7,0.09294254519373372
243,7,0.10084115077429245
244,7,0.08748771801666784
245,7,0.09119133077429245
246,7,0.10466648442700004
247,7,0.12357436185142835
248,7,0.11584422185142837
249,7,0.11214198185142835
250,7,0.10859400185142833
251,7,0.11051104519373374
252,7,0.10476621077429246
253,7,0.10573162185142836
254,7,0.10070455234364796
255,7,0.08912127022851908
256,7,0.08541567234364796
257,7,0.09408661801666783
258,7,0.09349366185142834
259,7,0.11464442185142835
260,7,0.12785735807966472
261,7,0.10657200342078385
262,7,0.10398165022851906
263,7,0.10584991022851903
264,7,0.11159402342078385
265,7,0.09345990342078384
266,7,0.08911653958602335
267,7,0.15288175807966473
268,7,0.24687492335378272
269,7,0.11194701958602332
270,7,0.10672405022851905
271,7,0.10494370342078384
272,7,0.42114971060093326
273,7,0.40644666544148156
274,7,0.3961057768357862
275,7,0.3903095526035798
276,7,0.3832733854414816
277,7,0.3732579776025199
278,7,0.3586774854414816
279,7,0.3397040165508225
280,7,0.3293795776025198
281,7,0.40208257705150036
282,7,0.42012131060093316
283,7,0.4118402968357862
284,7,0.43189319637534346
285,7,0.5131915106009332
286,7,0.54073291760252
287,7,0.53598513760252
288,7,0.06890158351866246
289,7,0.06472181759577479
290,7,0.059671916573884334
291,7,0.0473384066901781
292,7,0.057133743127340694
293,7,0.06080762041260622
294,7,0.06824225762541034
295,7,0.07542337348444454
296,7,0.08867471995034337
297,7,0.10009885799107936
298,7,0.0452825803523716
299,7,0.038304907463250014
300,7,0.03984070379268404
301,7,0.05928547654917377
302,7,0.06912267475352618
303,7,0.08818577051714427
304,7,0.058406078079664754
305,7,0.06606966185142833
306,7,0.058059710774292464
307,7,0.05369458185142835
308,7,0.04512257807966476
309,7,0.04231098519373371
310,7,0.05655235705942308
311,7,0.07046907077429246
312,7,0.06426439077429245
313,7,0.07541096185142836
314,7,0.07719967525775845
315,7,0.0999236497383551
316,7,0.06798377077429245
317,7,0.07020865790418558
318,7,0.06767367068816955
319,7,0.06683895807966476
320,7,0.07309273357082442
321,7,0.07525786489493733
322,7,0.07173741693771185
323,7,0.07132150121602031
324,7,0.07883391234364796
325,7,0.07446183958602334
326,7,0.07714262342078385
327,7,0.08260333958602335
328,7,0.08134624623281879
329,7,0.08450866472087143
330,7,0.08994761579800731
331,7,0.09383839579800732
332,7,0.10675773883397892
333,7,0.10303745837353614
334,7,0.09620371579800732
335,7,0.17410160366786792
336,7,0.16147850516257783
337,7,0.15047534638975435
338,7,0.15068830184367685
339,7,0.11018141958201913
340,7,0.11409446366786795
341,7,0.10790380335378272
342,7,0.12351633958201909
343,7,0.2507614863897543
344,7,0.19740687958201913
345,7,0.1694627641685457
346,7,0.16778602516257787
347,7,0.13228980638975435
348,7,0.12042330369152926
349,7,0.15432622369152926
350,7,0.13250700369152926
351,7,0.10122434813944974
352,7,0.14555054369152923
353,7,0.16681894890618343
354,7,0.22697538335378267
355,7,0.27949234335378265
356,7,0.2662068395820191
357,7,0.26666668516257785
358,7,0.2536966433537827
359,7,0.25223974335378263
360,7,0.2858813463897543
361,7,0.274696263667868
362,7,0.272365223667868
363,7,0.27103810638975434
364,7,0.2186412398717364
365,7,0.24408624813944968
366,7,0.24650794545229512
367,7,0.22687768813944972
368,7,0.22143212545229513
369,7,0.28213920369152923
370,7,0.27290848364349996
371,7,0.24333424369152926
372,7,0.2536846481394497
373,7,0.2546494454522952
374,7,0.23075628545229515
375,7,0.22467158545229515
376,7,0.24535676369152923
377,7,0.2503937681394497
378,7,0.2424750881394497
379,7,0.2826512481394497
380,7,0.2653790854522952
381,7,0.23466965475284096
382,7,0.20367012813944974
383,7,0.0576936168357862
384,7,0.06053674686734889
385,7,0.036199346747607636
386,7,0.029237781583509447
387,7,0.034861059880622776
388,7,0.04517922390291795
389,7,0.04209359803351984
390,7,0.07778151760251988
391,7,0.09238479760251986
392,7,0.08580561060093317
393,7,0.09339863060093316
394,7,0.09516532149269712
395,7,0.08391931938934534
396,7,0.08055920128679012
397,7,0.0879436125744796
398,7,0.10222315760251989
399,7,0.1254778146620286
400,7,0.11423847683578617
401,7,0.1497474970515003
402,7,0.1687608168357862
403,7,0.1759313165508226
404,7,0.19620742544148162
405,7,0.20550897683578617
406,7,0.20389763760251983
407,7,0.21184571705150032
408,7,0.21863315705150033
409,7,0.2060917368357862
410,7,0.2068630368357862
411,7,0.24430690042072173
412,7,0.16961294813944972
413,7,0.2090664275347907
414,7,0.24451258042072174
415,7,0.20396867864455995
416,7,0.1960428281394497
417,7,0.22542233952476087
418,7,0.23094614759813015
419,7,0.23827733952476085
420,7,0.24294414759813018
421,7,0.2386001977639949
422,7,0.35673978698377107
423,7,0.3848643137915063
424,7,0.14251442890618343
425,7,0.1540155481394497
426,7,0.12154401427389737
427,7,0.1115017363826238
428,7,0.12583344322755335
429,7,0.12389616957488861
430,7,0.14293916322755332
431,7,0.13137160334003556
432,7,0.13391981550107385
433,7,0.14850595550107387
434,7,0.15496791473434018
435,7,0.13243234322755335
436,7,0.15373026761247693
437,7,0.1493000433400356
438,7,0.1315853876124769
439,7,0.15320602322755333
440,7,0.16993466322755332
1,8,0.30221477816153147
2,8,0.3037916581615314
3,8,0.2972929698230256
4,8,0.3000894181615314
5,8,0.3017177181615314
6,8,0.3045774698230256
